Brand,Description,Price,Size,Volume,Classification,PurchasePrice,VendorNumber,VendorName
10792,Perrier Jouet Fleur Rose,169.9,750mL,750,2,107.48,17035,PERNOD RICARD USA          
10874,Cantine Maschio Prosecco Brt,10.99,750mL,750,2,7.53,516,BANFI PRODUCTS CORP        
10895,Schmitt Sohne Relax Mosel,19.99,1500mL,1500,2,13.51,9552,M S WALKER INC             
10927,Barefoot Sparklng Pnt Grigio,9.99,750mL,750,2,6.57,3252,E & J GALLO WINERY         
10931,Bridlewood Chard Monterey,11.99,750mL,750,2,8.27,3252,E & J GALLO WINERY         
10957,Seaglass Svgn Bl Snt Barbara,8.99,750mL,750,2,6.12,8892,TRINCHERO FAMILY ESTATES   
11003,Klinker Brick Farrah Syrah,18.99,750mL,750,2,11.25,9552,M S WALKER INC             
11029,M Molitor Spatlese Mosel,25.99,750mL,750,2,17.8,9552,M S WALKER INC             
11067,Sterling Chard,15.99,750mL,750,2,8.24,1590,DIAGEO CHATEAU ESTATE WINES
11089,Jaboulet Cts Rhone Parl Rose,11.99,750mL,750,2,6.86,9744,FREDERICK WILDMAN & SONS   
11141,C K Mondavi Chard,9.99,1500mL,1500,2,5.55,2000,SOUTHERN WINE & SPIRITS NE 
11152,Stemmari Pt Nr,7.99,750mL,750,2,5.26,9165,ULTRA BEVERAGE COMPANY LLP 
11196,Angelini Pnt Grigio Veneto,10.99,750mL,750,2,5.88,7153,PINE STATE TRADING CO      
11199,Carpene Malvolti Prosecco,14.99,750mL,750,2,9.8,7153,PINE STATE TRADING CO      
11200,Palagetto Vernaccia Gimigano,14.99,750mL,750,2,9.26,7153,PINE STATE TRADING CO      
11213,Meiomi Pnt Nr,19.99,750mL,750,2,12.66,1392,CONSTELLATION BRANDS INC   
11214,Caymus Cab Svgn Napa Vly,74.99,750mL,750,2,50.33,4425,MARTIGNETTI COMPANIES
11219,Josh Cellars Cab Svgn Sonoma,12.99,750mL,750,2,8.44,4425,MARTIGNETTI COMPANIES
11227,Girard Svgn Bl Napa Vly,16.99,750mL,750,2,9.73,4425,MARTIGNETTI COMPANIES
11238,Willamette Whole Clst Pnt Nr,20.99,750mL,750,2,13.24,2000,SOUTHERN WINE & SPIRITS NE 
11296,Herzog Kosher Merlot,13.99,750mL,750,2,9.58,9165,ULTRA BEVERAGE COMPANY LLP 
11310,Beaulieu Tapestry 05 Rsv,58.99,750mL,750,2,38.31,1590,DIAGEO CHATEAU ESTATE WINES
11320,Edna Valley Paragon Svgn Bl,11.99,750mL,750,2,7.74,3252,E & J GALLO WINERY         
11333,Herzog Kosher Cab Svgn,13.99,750mL,750,2,9.2,9165,ULTRA BEVERAGE COMPANY LLP 
11337,Freemark Abbey Merlot Napa,25.99,750mL,750,2,17.44,9552,M S WALKER INC             
11340,Herzog Kosher Chard,13.99,750mL,750,2,9.2,9165,ULTRA BEVERAGE COMPANY LLP 
11353,Latour Meursault AC Blanc,50.99,750mL,750,2,31.75,9552,M S WALKER INC             
11354,Paso a Paso Tempranillo,9.99,750mL,750,2,6.57,9552,M S WALKER INC             
11367,Two Oceans WstrnCape Svgn Bl,9.99,750mL,750,2,6.07,9165,ULTRA BEVERAGE COMPANY LLP 
11372,Au Petit Bonheur Pallieres R,22.99,750mL,750,2,10.27,4425,MARTIGNETTI COMPANIES
11414,Beringer Classic Moscato,5.99,750mL,750,2,3.26,9819,TREASURY WINE ESTATES      
11420,Aresti Est Chardonnay,10.99,750mL,750,2,3.39,90024,VINILANDIA USA             
11440,Peter Vella Sangria B/B,13.99,5000mL,5000,2,9.14,3252,E & J GALLO WINERY         
11449,Cambridge & Sunset Pnt Nr,16.99,750mL,750,2,8.84,10754,PERFECTA WINES             
11456,Burgess Cab Svgn Napa,35.99,750mL,750,2,22.72,4425,MARTIGNETTI COMPANIES
11480,Candia Vyds Noiret Vault RSV,14.99,750mL,750,2,10.06,90046,CANDIA VINEYARDS           
11488,C K Mondavi Cab Svgn,10.99,1500mL,1500,2,7.53,2000,SOUTHERN WINE & SPIRITS NE 
11499,C Krug Cab Svgn,30.99,750mL,750,2,18.24,2000,SOUTHERN WINE & SPIRITS NE 
11698,Lamberti Prosecco X Dry,11.99,750mL,750,2,7.84,9744,FREDERICK WILDMAN & SONS   
11771,Palagetto Sottobosco Rosso,29.99,750mL,750,2,19.17,7153,PINE STATE TRADING CO      
11819,Pacific Rim Vin de Glaci Rsl,15.99,375mL,375,2,10.34,9165,ULTRA BEVERAGE COMPANY LLP 
11825,Cupcake Cab Svgn,6.99,750mL,750,2,4.66,9815,WINE GROUP INC             
11826,Cupcake Chard,6.99,750mL,750,2,4.72,9815,WINE GROUP INC             
11827,Cupcake Merlot,6.99,750mL,750,2,4.76,9815,WINE GROUP INC             
11828,Cupcake Svgn Bl,6.99,750mL,750,2,3.97,9815,WINE GROUP INC             
11888,Penfolds Koonunga Hills Shir,10.99,750mL,750,2,7.53,4425,MARTIGNETTI COMPANIES
11957,Souverain Cab Svgn N Cst,14.99,750mL,750,2,9.93,3252,E & J GALLO WINERY         
11970,Zaccagnini Montepulciano Rsv,18.99,750mL,750,2,7.71,2000,SOUTHERN WINE & SPIRITS NE 
12024,Terre Rouge Syrah Les Cotes,18.99,750mL,750,2,11.56,90024,VINILANDIA USA             
12069,Gnarly Head Pnt Grigio,7.99,750mL,750,2,5.33,2242,DELICATO VINEYARDS INC     
12078,F Coppola Votre Sante Pnt Nr,11.99,750mL,750,2,7.48,2000,SOUTHERN WINE & SPIRITS NE 
12086,Candia Vyds Classic Cab Svgn,13.99,750mL,750,2,9.65,90046,CANDIA VINEYARDS           
12111,LaBelle Winery Cranberry,15.99,750mL,750,2,10.73,90032,LABELLE VYDS AND WINERY    
12116,Lindemans Bin 85 Pnt Grigio,11.99,1500mL,1500,2,7.74,4425,MARTIGNETTI COMPANIES
12123,Barefoot Cellars Rsl,6.29,750mL,750,2,3.37,3252,E & J GALLO WINERY         
12140,Natura Valle Svgn Bl Casabla,9.99,750mL,750,2,5.91,516,BANFI PRODUCTS CORP        
12147,Sterling Vintners CA Meritag,7.95,750mL,750,2,5.26,1590,DIAGEO CHATEAU ESTATE WINES
12155,Root 1 Carmenere,9.99,750mL,750,2,6.7,7153,PINE STATE TRADING CO      
12191,M & R Sparkling Rose,13.99,750mL,750,2,6.66,480,BACARDI USA INC            
12192,Meander Cab Svgn Napa Vly,59.99,750mL,750,2,39.47,9165,ULTRA BEVERAGE COMPANY LLP 
12211,Black Box Rsl,16.99,3000mL,3000,2,11.03,1392,CONSTELLATION BRANDS INC   
12212,Black Box Svgn Bl,16.99,3000mL,3000,2,10.52,1392,CONSTELLATION BRANDS INC   
12213,Evodia Garnacha Old Vine,8.99,750mL,750,2,5.29,9552,M S WALKER INC             
12216,Da Vinci Pnt Grigio,9.99,750mL,750,2,6.66,3252,E & J GALLO WINERY         
12220,Angeline Pnt Nr,12.99,750mL,750,2,5.48,9552,M S WALKER INC             
12227,Korbel Sweet Rose,12.99,750mL,750,2,8.44,1128,BROWN-FORMAN CORP          
12235,Murrieta's Well The Spur,24.99,750mL,750,2,13.99,2000,SOUTHERN WINE & SPIRITS NE 
12270,Wente Louis Mel Svgn Bl,12.99,750mL,750,2,8.72,2000,SOUTHERN WINE & SPIRITS NE 
12310,Napa Cellars Pnt Nr Napa,18.99,750mL,750,2,12.24,8892,TRINCHERO FAMILY ESTATES   
12343,Bota Box Znfdl,17.99,3000mL,3000,2,11.18,2242,DELICATO VINEYARDS INC     
12387,Desert Wind Cab Svgn,15.99,750mL,750,2,10.8,10754,PERFECTA WINES             
12415,Callia Alta Pnt Grigio,8.99,750mL,750,2,6.12,6785,PALM BAY INTERNATIONAL INC 
12416,Callia Alta Malbec,8.99,750mL,750,2,5.26,6785,PALM BAY INTERNATIONAL INC 
12450,Cellar No 8 Pnt Nr,7.99,750mL,750,2,5.22,9819,TREASURY WINE ESTATES      
12473,Ch Beauchene CDR White RSV,11.99,750mL,750,2,7.99,10754,PERFECTA WINES             
12478,Commanderie Bargmn Prov Rose,16.99,750mL,750,2,10.96,10754,PERFECTA WINES             
12479,Geyser Peak Cab Svgn,15.99,750mL,750,2,7.94,2000,SOUTHERN WINE & SPIRITS NE 
12495,Cupcake Malbec,6.99,750mL,750,2,4.66,9815,WINE GROUP INC             
12520,Pavao Vinho Verde Adegas Wh,6.99,750mL,750,2,4.72,9552,M S WALKER INC             
12539,Croix de Basson Rose Organic,13.99,750mL,750,2,9.08,4425,MARTIGNETTI COMPANIES
12586,C Y Toro Frontera Malbec,8.99,1500mL,1500,2,4.82,516,BANFI PRODUCTS CORP        
12666,Carpineto Dogajolo Tuscan Wh,11.99,750mL,750,2,6.7,9165,ULTRA BEVERAGE COMPANY LLP 
12685,Brazin Old Vine Znfdl Lodi,14.99,750mL,750,2,8.38,2242,DELICATO VINEYARDS INC     
12747,Barefoot Cellars Pnt Nr,6.29,750mL,750,2,3.28,3252,E & J GALLO WINERY         
12771,Joel Gott Cab Svgn 815,12.99,750mL,750,2,8.44,8892,TRINCHERO FAMILY ESTATES   
12772,Joel Gott Chard,13.99,750mL,750,2,9.2,8892,TRINCHERO FAMILY ESTATES   
12773,Joel Gott Znfdl,14.99,750mL,750,2,9.99,8892,TRINCHERO FAMILY ESTATES   
12901,Madria Sangria,7.99,1500mL,1500,2,5.19,3252,E & J GALLO WINERY         
12924,Cartlidge & Browne Pnt Nr,12.99,750mL,750,2,8.66,9165,ULTRA BEVERAGE COMPANY LLP 
12943,Middle Sister Drama Queen Pi,9.99,750mL,750,2,4.6,9165,ULTRA BEVERAGE COMPANY LLP 
12945,Middle Sister Mischief Maker,9.99,750mL,750,2,6.75,9165,ULTRA BEVERAGE COMPANY LLP 
12951,Purple Cowboy Red,9.99,750mL,750,2,6.7,9165,ULTRA BEVERAGE COMPANY LLP 
12994,Acrobat Pnt Gris Oregon,12.99,750mL,750,2,8.16,4425,MARTIGNETTI COMPANIES
13008,Firestone Svgn Blanc,7.99,750mL,750,2,5.15,4425,MARTIGNETTI COMPANIES
13081,Dom Ferret Pouilly Fuisse,32.99,750mL,750,2,20.25,4692,KOBRAND CORPORATION        
13097,Menage a Trois Chard,9.99,750mL,750,2,5.99,8892,TRINCHERO FAMILY ESTATES   
13123,Colosi Nero D'Avola Sicilia,12.99,750mL,750,2,8.72,9552,M S WALKER INC             
13124,Shaya Verdejo Old Vines Whit,14.99,750mL,750,2,8.78,9552,M S WALKER INC             
13141,Noble Vines 181 Merlot Lodi,10.99,750mL,750,2,7.18,2242,DELICATO VINEYARDS INC     
13163,Barefoot Bubbly Moscato,7.99,750mL,750,2,5.47,3252,E & J GALLO WINERY         
13183,Alpataco Malbec,15.99,750mL,750,2,10.8,10754,PERFECTA WINES             
13225,Alphonse Dolly Sancerre Cvee,22.99,750mL,750,2,13.6,90024,VINILANDIA USA             
13258,ChocoVine,9.99,750mL,750,2,6.49,9165,ULTRA BEVERAGE COMPANY LLP 
13268,Backhouse Chard,5.99,750mL,750,2,3.86,7153,PINE STATE TRADING CO      
13278,Sonoma-Cutrer Pnt Nr,29.99,750mL,750,2,19.86,1128,BROWN-FORMAN CORP          
13303,Plungerhead Znfdl Lodi,12.99,750mL,750,2,8.96,653,STATE WINE & SPIRITS   
13393,Debauchery Carmenere,11.99,750mL,750,2,6.07,9165,ULTRA BEVERAGE COMPANY LLP 
13395,Debauchery Svgn Bl,13.99,750mL,750,2,9.2,9165,ULTRA BEVERAGE COMPANY LLP 
13397,Dom Seguinot-Bordet Chablis,21.99,750mL,750,2,13.69,90024,VINILANDIA USA             
13421,Liberty School Cuvee Red CC,6.99,750mL,750,2,4.54,4425,MARTIGNETTI COMPANIES
13422,Gnarly Head Pnt Nr,9.99,750mL,750,2,6.45,2242,DELICATO VINEYARDS INC     
13430,Agua de Piedra Malbec Selccn,11.99,750mL,750,2,5.91,7153,PINE STATE TRADING CO      
13451,Clifford Bay Svgn Bl Marlbor,12.99,750mL,750,2,8.05,4425,MARTIGNETTI COMPANIES
13454,Eden Heirloom Blnd Ice Cider,26.99,375mL,375,2,17.0,90047,CRUSH WINES                
13458,Ch Ste Michelle Harvest Rsl,8.99,750mL,750,2,5.99,8673,STE MICHELLE WINE ESTATES  
13461,R M Woodbridge Moscato,8.99,1500mL,1500,2,5.88,1392,CONSTELLATION BRANDS INC   
13487,Brancaia Tre Rosso Toscana,17.99,750mL,750,2,12.32,3252,E & J GALLO WINERY         
13497,Mohua Svgn Bl Marlboro,10.99,750mL,750,2,6.8,1587,VINEYARD BRANDS INC        
13498,Riva Rey Tempranillo,6.99,750mL,750,2,4.63,1587,VINEYARD BRANDS INC        
13553,Merry Edwards Svgn Bl RRV,36.99,750mL,750,2,25.34,4425,MARTIGNETTI COMPANIES
13594,Bliss Chard,11.99,750mL,750,2,8.16,90047,CRUSH WINES                
13619,Quinta do Noval Black Port,18.99,750mL,750,2,12.07,4425,MARTIGNETTI COMPANIES
13637,Charles Smith Eve WA Chard,11.99,750mL,750,2,8.16,10754,PERFECTA WINES             
13638,Charles Smith Velvet Dev Mer,11.99,750mL,750,2,8.27,10754,PERFECTA WINES             
13651,Fontanafredda Briccotondo,13.99,750mL,750,2,9.03,4425,MARTIGNETTI COMPANIES
13661,Duckhorn Decoy Pnt Nr,21.99,750mL,750,2,11.61,4425,MARTIGNETTI COMPANIES
13663,Duckhorn Decoy Znfdl Napa Vl,21.99,750mL,750,2,11.38,4425,MARTIGNETTI COMPANIES
13665,Josh Cellars Chard,12.99,750mL,750,2,8.96,4425,MARTIGNETTI COMPANIES
13693,Toasted Head Untamed Red,10.99,750mL,750,2,7.58,1392,CONSTELLATION BRANDS INC   
13695,Red Rock Winery Malbec,8.99,750mL,750,2,6.16,3252,E & J GALLO WINERY         
