InventoryId,Store,Brand,Description,Size,SalesQuantity,SalesDollars,SalesPrice,SalesDate,Volume,Classification,ExciseTax,VendorNo,VendorName
1_HARDERSFIELD_23393,1,23393,Havens Cab Svgn 11,750mL,1,17.99,17.99,2024-01-02,750.0,2,0.11,9165,ULTRA BEVERAGE COMPANY LLP 
1_HARDERSFIELD_23393,1,23393,Havens Cab Svgn 11,750mL,1,17.99,17.99,2024-01-06,750.0,2,0.11,9165,ULTRA BEVERAGE COMPANY LLP 
1_HARDERSFIELD_23393,1,23393,Havens Cab Svgn 11,750mL,1,17.99,17.99,2024-01-07,750.0,2,0.11,9165,ULTRA BEVERAGE COMPANY LLP 
1_HARDERSFIELD_23393,1,23393,Havens Cab Svgn 11,750mL,1,17.99,17.99,2024-01-08,750.0,2,0.11,9165,ULTRA BEVERAGE COMPANY LLP 
1_HARDERSFIELD_23393,1,23393,Havens Cab Svgn 11,750mL,2,35.98,17.99,2024-01-09,750.0,2,0.22,9165,ULTRA BEVERAGE COMPANY LLP 
1_HARDERSFIELD_23393,1,23393,Havens Cab Svgn 11,750mL,13,233.87,17.99,2024-01-10,750.0,2,1.46,9165,ULTRA BEVERAGE COMPANY LLP 
1_HARDERSFIELD_23393,1,23393,Havens Cab Svgn 11,750mL,3,53.97,17.99,2024-01-11,750.0,2,0.34,9165,ULTRA BEVERAGE COMPANY LLP 
1_HARDERSFIELD_23393,1,23393,Havens Cab Svgn 11,750mL,2,35.98,17.99,2024-01-15,750.0,2,0.22,9165,ULTRA BEVERAGE COMPANY LLP 
1_HARDERSFIELD_23393,1,23393,Havens Cab Svgn 11,750mL,2,35.98,17.99,2024-01-16,750.0,2,0.22,9165,ULTRA BEVERAGE COMPANY LLP 
1_HARDERSFIELD_23393,1,23393,Havens Cab Svgn 11,750mL,18,323.82,17.99,2024-01-22,750.0,2,2.02,9165,ULTRA BEVERAGE COMPANY LLP 
1_HARDERSFIELD_23395,1,23395,Pavilion St Pierre Cdu Rhone,750mL,1,9.99,9.99,2024-01-29,750.0,2,0.11,9552,M S WALKER INC             
1_HARDERSFIELD_23396,1,23396,Montignana 09 Chianti Clsco,750mL,1,12.99,12.99,2024-01-29,750.0,2,0.11,9552,M S WALKER INC             
1_HARDERSFIELD_23420,1,23420,Dom D'Andezon CdRhone Red,750mL,1,12.99,12.99,2024-01-19,750.0,2,0.11,9552,M S WALKER INC             
1_HARDERSFIELD_23420,1,23420,Dom D'Andezon CdRhone Red,750mL,1,12.99,12.99,2024-01-23,750.0,2,0.11,9552,M S WALKER INC             
1_HARDERSFIELD_23423,1,23423,Santa Rita RSV Chard,750mL,2,19.98,9.99,2024-01-02,750.0,2,0.22,6785,PALM BAY INTERNATIONAL INC 
1_HARDERSFIELD_23423,1,23423,Santa Rita RSV Chard,750mL,2,19.98,9.99,2024-01-21,750.0,2,0.22,6785,PALM BAY INTERNATIONAL INC 
1_HARDERSFIELD_23423,1,23423,Santa Rita RSV Chard,750mL,2,19.98,9.99,2024-01-28,750.0,2,0.22,6785,PALM BAY INTERNATIONAL INC 
1_HARDERSFIELD_23452,1,23452,Santa Rita Secret Rsv Red,750mL,1,8.99,8.99,2024-01-14,750.0,2,0.11,6785,PALM BAY INTERNATIONAL INC 
1_HARDERSFIELD_23452,1,23452,Santa Rita Secret Rsv Red,750mL,1,8.99,8.99,2024-01-20,750.0,2,0.11,6785,PALM BAY INTERNATIONAL INC 
1_HARDERSFIELD_23464,1,23464,Kendall Jackson Pnt Gris VR,750mL,1,13.99,13.99,2024-01-09,750.0,2,0.11,10000,MAJESTIC FINE WINES        
1_HARDERSFIELD_23464,1,23464,Kendall Jackson Pnt Gris VR,750mL,1,13.99,13.99,2024-01-16,750.0,2,0.11,10000,MAJESTIC FINE WINES        
1_HARDERSFIELD_23479,1,23479,Handcraft Pnt Grigio,750mL,1,9.99,9.99,2024-01-08,750.0,2,0.11,2242,DELICATO VINEYARDS INC     
1_HARDERSFIELD_23479,1,23479,Handcraft Pnt Grigio,750mL,1,9.99,9.99,2024-01-09,750.0,2,0.11,2242,DELICATO VINEYARDS INC     
1_HARDERSFIELD_23479,1,23479,Handcraft Pnt Grigio,750mL,1,9.99,9.99,2024-01-16,750.0,2,0.11,2242,DELICATO VINEYARDS INC     
1_HARDERSFIELD_23479,1,23479,Handcraft Pnt Grigio,750mL,1,9.99,9.99,2024-01-22,750.0,2,0.11,2242,DELICATO VINEYARDS INC     
1_HARDERSFIELD_23479,1,23479,Handcraft Pnt Grigio,750mL,3,29.97,9.99,2024-01-23,750.0,2,0.34,2242,DELICATO VINEYARDS INC     
1_HARDERSFIELD_23479,1,23479,Handcraft Pnt Grigio,750mL,1,9.99,9.99,2024-01-24,750.0,2,0.11,2242,DELICATO VINEYARDS INC     
1_HARDERSFIELD_23479,1,23479,Handcraft Pnt Grigio,750mL,2,19.98,9.99,2024-01-27,750.0,2,0.22,2242,DELICATO VINEYARDS INC     
1_HARDERSFIELD_23479,1,23479,Handcraft Pnt Grigio,750mL,4,39.96,9.99,2024-01-28,750.0,2,0.45,2242,DELICATO VINEYARDS INC     
1_HARDERSFIELD_23479,1,23479,Handcraft Pnt Grigio,750mL,1,9.99,9.99,2024-01-31,750.0,2,0.11,2242,DELICATO VINEYARDS INC     
1_HARDERSFIELD_23516,1,23516,Chloe Pnt Nr,750mL,1,10.99,10.99,2024-01-05,750.0,2,0.11,9815,WINE GROUP INC             
1_HARDERSFIELD_23516,1,23516,Chloe Pnt Nr,750mL,1,10.99,10.99,2024-01-08,750.0,2,0.11,9815,WINE GROUP INC             
1_HARDERSFIELD_23516,1,23516,Chloe Pnt Nr,750mL,1,10.99,10.99,2024-01-12,750.0,2,0.11,9815,WINE GROUP INC             
1_HARDERSFIELD_23516,1,23516,Chloe Pnt Nr,750mL,1,10.99,10.99,2024-01-15,750.0,2,0.11,9815,WINE GROUP INC             
1_HARDERSFIELD_23516,1,23516,Chloe Pnt Nr,750mL,1,10.99,10.99,2024-01-16,750.0,2,0.11,9815,WINE GROUP INC             
1_HARDERSFIELD_23516,1,23516,Chloe Pnt Nr,750mL,1,10.99,10.99,2024-01-21,750.0,2,0.11,9815,WINE GROUP INC             
1_HARDERSFIELD_23516,1,23516,Chloe Pnt Nr,750mL,4,43.96,10.99,2024-01-23,750.0,2,0.45,9815,WINE GROUP INC             
1_HARDERSFIELD_23516,1,23516,Chloe Pnt Nr,750mL,2,21.98,10.99,2024-01-28,750.0,2,0.22,9815,WINE GROUP INC             
1_HARDERSFIELD_23516,1,23516,Chloe Pnt Nr,750mL,1,10.99,10.99,2024-01-29,750.0,2,0.11,9815,WINE GROUP INC             
1_HARDERSFIELD_23523,1,23523,19 Crimes Cab Svgn,750mL,1,9.99,9.99,2024-01-02,750.0,2,0.11,9819,TREASURY WINE ESTATES      
1_HARDERSFIELD_23523,1,23523,19 Crimes Cab Svgn,750mL,1,9.99,9.99,2024-01-06,750.0,2,0.11,9819,TREASURY WINE ESTATES      
1_HARDERSFIELD_23523,1,23523,19 Crimes Cab Svgn,750mL,1,9.99,9.99,2024-01-08,750.0,2,0.11,9819,TREASURY WINE ESTATES      
1_HARDERSFIELD_23523,1,23523,19 Crimes Cab Svgn,750mL,5,49.95,9.99,2024-01-09,750.0,2,0.56,9819,TREASURY WINE ESTATES      
1_HARDERSFIELD_23523,1,23523,19 Crimes Cab Svgn,750mL,2,19.98,9.99,2024-01-18,750.0,2,0.22,9819,TREASURY WINE ESTATES      
1_HARDERSFIELD_23523,1,23523,19 Crimes Cab Svgn,750mL,1,9.99,9.99,2024-01-21,750.0,2,0.11,9819,TREASURY WINE ESTATES      
1_HARDERSFIELD_23523,1,23523,19 Crimes Cab Svgn,750mL,3,29.97,9.99,2024-01-23,750.0,2,0.34,9819,TREASURY WINE ESTATES      
1_HARDERSFIELD_23523,1,23523,19 Crimes Cab Svgn,750mL,1,9.99,9.99,2024-01-24,750.0,2,0.11,9819,TREASURY WINE ESTATES      
1_HARDERSFIELD_23523,1,23523,19 Crimes Cab Svgn,750mL,2,19.98,9.99,2024-01-28,750.0,2,0.22,9819,TREASURY WINE ESTATES      
1_HARDERSFIELD_23523,1,23523,19 Crimes Cab Svgn,750mL,1,9.99,9.99,2024-01-29,750.0,2,0.11,9819,TREASURY WINE ESTATES      
1_HARDERSFIELD_23523,1,23523,19 Crimes Cab Svgn,750mL,1,9.99,9.99,2024-01-30,750.0,2,0.11,9819,TREASURY WINE ESTATES      
1_HARDERSFIELD_23530,1,23530,Santa Maria Alla Pieve Ripas,750mL,2,49.98,24.99,2024-01-26,750.0,2,0.22,9552,M S WALKER INC             
1_HARDERSFIELD_23595,1,23595,Almaden Burgundy B/B,5L,1,16.99,16.99,2024-01-05,5000.0,2,0.75,9815,WINE GROUP INC             
1_HARDERSFIELD_23595,1,23595,Almaden Burgundy B/B,5L,1,16.99,16.99,2024-01-11,5000.0,2,0.75,9815,WINE GROUP INC             
1_HARDERSFIELD_23649,1,23649,Tom Gore Cabernet Svgn CA,750mL,1,14.99,14.99,2024-01-14,750.0,2,0.11,1392,CONSTELLATION BRANDS INC   
1_HARDERSFIELD_23649,1,23649,Tom Gore Cabernet Svgn CA,750mL,1,14.99,14.99,2024-01-30,750.0,2,0.11,1392,CONSTELLATION BRANDS INC   
1_HARDERSFIELD_23649,1,23649,Tom Gore Cabernet Svgn CA,750mL,1,14.99,14.99,2024-01-31,750.0,2,0.11,1392,CONSTELLATION BRANDS INC   
1_HARDERSFIELD_23650,1,23650,Tom Gore Chardonnay CA,750mL,1,14.99,14.99,2024-01-06,750.0,2,0.11,1392,CONSTELLATION BRANDS INC   
1_HARDERSFIELD_23650,1,23650,Tom Gore Chardonnay CA,750mL,1,14.99,14.99,2024-01-29,750.0,2,0.11,1392,CONSTELLATION BRANDS INC   
1_HARDERSFIELD_2366,1,2366,Templeton Rye Whiskey,750mL,1,39.99,39.99,2024-01-07,750.0,1,0.79,9165,ULTRA BEVERAGE COMPANY LLP 
1_HARDERSFIELD_2366,1,2366,Templeton Rye Whiskey,750mL,1,39.99,39.99,2024-01-14,750.0,1,0.79,9165,ULTRA BEVERAGE COMPANY LLP 
1_HARDERSFIELD_2366,1,2366,Templeton Rye Whiskey,750mL,1,39.99,39.99,2024-01-16,750.0,1,0.79,9165,ULTRA BEVERAGE COMPANY LLP 
1_HARDERSFIELD_2366,1,2366,Templeton Rye Whiskey,750mL,1,39.99,39.99,2024-01-23,750.0,1,0.79,9165,ULTRA BEVERAGE COMPANY LLP 
1_HARDERSFIELD_2366,1,2366,Templeton Rye Whiskey,750mL,1,39.99,39.99,2024-01-29,750.0,1,0.79,9165,ULTRA BEVERAGE COMPANY LLP 
1_HARDERSFIELD_2369,1,2369,Amrut Fusion Single Malt,750mL,1,69.99,69.99,2024-01-30,750.0,1,0.79,9165,ULTRA BEVERAGE COMPANY LLP 
1_HARDERSFIELD_23692,1,23692,R Mondavi Merlot Napa,750mL,1,19.99,19.99,2024-01-13,750.0,2,0.11,1392,CONSTELLATION BRANDS INC   
1_HARDERSFIELD_23692,1,23692,R Mondavi Merlot Napa,750mL,1,19.99,19.99,2024-01-15,750.0,2,0.11,1392,CONSTELLATION BRANDS INC   
1_HARDERSFIELD_23692,1,23692,R Mondavi Merlot Napa,750mL,1,19.99,19.99,2024-01-29,750.0,2,0.11,1392,CONSTELLATION BRANDS INC   
1_HARDERSFIELD_23712,1,23712,Bell'Agio Chianti Flask,750mL,1,9.99,9.99,2024-01-20,750.0,2,0.11,516,BANFI PRODUCTS CORP        
1_HARDERSFIELD_23712,1,23712,Bell'Agio Chianti Flask,750mL,1,9.99,9.99,2024-01-23,750.0,2,0.11,516,BANFI PRODUCTS CORP        
1_HARDERSFIELD_2373,1,2373,Jim Beam Maple,750mL,1,14.49,14.49,2024-01-04,750.0,1,0.79,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_2373,1,2373,Jim Beam Maple,750mL,2,28.98,14.49,2024-01-09,750.0,1,1.57,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_2373,1,2373,Jim Beam Maple,750mL,1,14.49,14.49,2024-01-10,750.0,1,0.79,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_2373,1,2373,Jim Beam Maple,750mL,1,14.49,14.49,2024-01-11,750.0,1,0.79,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_2373,1,2373,Jim Beam Maple,750mL,1,14.49,14.49,2024-01-16,750.0,1,0.79,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_2373,1,2373,Jim Beam Maple,750mL,1,14.49,14.49,2024-01-17,750.0,1,0.79,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_2373,1,2373,Jim Beam Maple,750mL,1,14.49,14.49,2024-01-18,750.0,1,0.79,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_2373,1,2373,Jim Beam Maple,750mL,1,14.49,14.49,2024-01-20,750.0,1,0.79,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_2373,1,2373,Jim Beam Maple,750mL,1,14.49,14.49,2024-01-21,750.0,1,0.79,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_2373,1,2373,Jim Beam Maple,750mL,2,28.98,14.49,2024-01-22,750.0,1,1.57,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_2373,1,2373,Jim Beam Maple,750mL,1,14.49,14.49,2024-01-24,750.0,1,0.79,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_2373,1,2373,Jim Beam Maple,750mL,1,14.49,14.49,2024-01-29,750.0,1,0.79,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_2373,1,2373,Jim Beam Maple,750mL,1,14.49,14.49,2024-01-31,750.0,1,0.79,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_23739,1,23739,Liberty School Cab Svgn,750mL,1,13.99,13.99,2024-01-14,750.0,2,0.11,4425,MARTIGNETTI COMPANIES
1_HARDERSFIELD_23739,1,23739,Liberty School Cab Svgn,750mL,1,13.99,13.99,2024-01-16,750.0,2,0.11,4425,MARTIGNETTI COMPANIES
1_HARDERSFIELD_23739,1,23739,Liberty School Cab Svgn,750mL,2,27.98,13.99,2024-01-22,750.0,2,0.22,4425,MARTIGNETTI COMPANIES
1_HARDERSFIELD_23739,1,23739,Liberty School Cab Svgn,750mL,1,13.99,13.99,2024-01-30,750.0,2,0.11,4425,MARTIGNETTI COMPANIES
1_HARDERSFIELD_23739,1,23739,Liberty School Cab Svgn,750mL,2,27.98,13.99,2024-01-31,750.0,2,0.22,4425,MARTIGNETTI COMPANIES
1_HARDERSFIELD_2374,1,2374,Tullamore Dew,1.75L,1,41.99,41.99,2024-01-14,1750.0,1,1.84,3664,WILLIAM GRANT & SONS INC   
1_HARDERSFIELD_2374,1,2374,Tullamore Dew,1.75L,2,83.98,41.99,2024-01-22,1750.0,1,3.67,3664,WILLIAM GRANT & SONS INC   
1_HARDERSFIELD_23764,1,23764,Cashmore Black Opal Shiraz,750mL,2,15.98,7.99,2024-01-02,750.0,2,0.22,9819,TREASURY WINE ESTATES      
1_HARDERSFIELD_23764,1,23764,Cashmore Black Opal Shiraz,750mL,2,15.98,7.99,2024-01-03,750.0,2,0.22,9819,TREASURY WINE ESTATES      
1_HARDERSFIELD_23764,1,23764,Cashmore Black Opal Shiraz,750mL,1,9.99,9.99,2024-01-10,750.0,2,0.11,9819,TREASURY WINE ESTATES      
1_HARDERSFIELD_23764,1,23764,Cashmore Black Opal Shiraz,750mL,1,9.99,9.99,2024-01-24,750.0,2,0.11,9819,TREASURY WINE ESTATES      
1_HARDERSFIELD_23764,1,23764,Cashmore Black Opal Shiraz,750mL,3,29.97,9.99,2024-01-30,750.0,2,0.34,9819,TREASURY WINE ESTATES      
1_HARDERSFIELD_23778,1,23778,M Chiarlo Barbera D'Asti,750mL,1,10.99,10.99,2024-01-04,750.0,2,0.11,4692,KOBRAND CORPORATION        
1_HARDERSFIELD_23778,1,23778,M Chiarlo Barbera D'Asti,750mL,1,10.99,10.99,2024-01-14,750.0,2,0.11,4692,KOBRAND CORPORATION        
1_HARDERSFIELD_23778,1,23778,M Chiarlo Barbera D'Asti,750mL,2,21.98,10.99,2024-01-18,750.0,2,0.22,4692,KOBRAND CORPORATION        
1_HARDERSFIELD_23778,1,23778,M Chiarlo Barbera D'Asti,750mL,1,10.99,10.99,2024-01-21,750.0,2,0.11,4692,KOBRAND CORPORATION        
1_HARDERSFIELD_23778,1,23778,M Chiarlo Barbera D'Asti,750mL,2,21.98,10.99,2024-01-23,750.0,2,0.22,4692,KOBRAND CORPORATION        
1_HARDERSFIELD_23778,1,23778,M Chiarlo Barbera D'Asti,750mL,1,10.99,10.99,2024-01-24,750.0,2,0.11,4692,KOBRAND CORPORATION        
1_HARDERSFIELD_23778,1,23778,M Chiarlo Barbera D'Asti,750mL,1,10.99,10.99,2024-01-26,750.0,2,0.11,4692,KOBRAND CORPORATION        
1_HARDERSFIELD_23778,1,23778,M Chiarlo Barbera D'Asti,750mL,3,32.97,10.99,2024-01-30,750.0,2,0.34,4692,KOBRAND CORPORATION        
1_HARDERSFIELD_23795,1,23795,Casa Silva Carmenere,750mL,1,15.99,15.99,2024-01-09,750.0,2,0.11,653,STATE WINE & SPIRITS   
1_HARDERSFIELD_23795,1,23795,Casa Silva Carmenere,750mL,2,31.98,15.99,2024-01-16,750.0,2,0.22,653,STATE WINE & SPIRITS   
1_HARDERSFIELD_23795,1,23795,Casa Silva Carmenere,750mL,1,15.99,15.99,2024-01-18,750.0,2,0.11,653,STATE WINE & SPIRITS   
1_HARDERSFIELD_23795,1,23795,Casa Silva Carmenere,750mL,1,15.99,15.99,2024-01-30,750.0,2,0.11,653,STATE WINE & SPIRITS   
1_HARDERSFIELD_23796,1,23796,Mayu Pedro Ximenez,750mL,1,12.99,12.99,2024-01-12,750.0,2,0.11,653,STATE WINE & SPIRITS   
1_HARDERSFIELD_23796,1,23796,Mayu Pedro Ximenez,750mL,3,38.97,12.99,2024-01-16,750.0,2,0.34,653,STATE WINE & SPIRITS   
1_HARDERSFIELD_23796,1,23796,Mayu Pedro Ximenez,750mL,1,12.99,12.99,2024-01-22,750.0,2,0.11,653,STATE WINE & SPIRITS   
1_HARDERSFIELD_23796,1,23796,Mayu Pedro Ximenez,750mL,2,25.98,12.99,2024-01-23,750.0,2,0.22,653,STATE WINE & SPIRITS   
1_HARDERSFIELD_23801,1,23801,Boya Pnt Nr,750mL,1,15.99,15.99,2024-01-15,750.0,2,0.11,653,STATE WINE & SPIRITS   
1_HARDERSFIELD_23801,1,23801,Boya Pnt Nr,750mL,1,15.99,15.99,2024-01-18,750.0,2,0.11,653,STATE WINE & SPIRITS   
1_HARDERSFIELD_23801,1,23801,Boya Pnt Nr,750mL,1,15.99,15.99,2024-01-20,750.0,2,0.11,653,STATE WINE & SPIRITS   
1_HARDERSFIELD_2382,1,2382,Ophir London Dry Gin,750mL,1,29.99,29.99,2024-01-16,750.0,1,0.79,7153,PINE STATE TRADING CO      
1_HARDERSFIELD_2382,1,2382,Ophir London Dry Gin,750mL,1,24.99,24.99,2024-01-30,750.0,1,0.79,7153,PINE STATE TRADING CO      
1_HARDERSFIELD_23866,1,23866,Landhaus Mayer Gruner Veltli,750mL,1,11.99,11.99,2024-01-15,750.0,2,0.11,9552,M S WALKER INC             
1_HARDERSFIELD_23889,1,23889,Corbett Canyon Wh Znfdl,1.5L,1,6.99,6.99,2024-01-04,1500.0,2,0.22,9815,WINE GROUP INC             
1_HARDERSFIELD_23889,1,23889,Corbett Canyon Wh Znfdl,1.5L,1,6.99,6.99,2024-01-05,1500.0,2,0.22,9815,WINE GROUP INC             
1_HARDERSFIELD_23889,1,23889,Corbett Canyon Wh Znfdl,1.5L,1,6.99,6.99,2024-01-12,1500.0,2,0.22,9815,WINE GROUP INC             
1_HARDERSFIELD_23889,1,23889,Corbett Canyon Wh Znfdl,1.5L,1,6.99,6.99,2024-01-19,1500.0,2,0.22,9815,WINE GROUP INC             
1_HARDERSFIELD_23889,1,23889,Corbett Canyon Wh Znfdl,1.5L,1,6.99,6.99,2024-01-20,1500.0,2,0.22,9815,WINE GROUP INC             
1_HARDERSFIELD_23889,1,23889,Corbett Canyon Wh Znfdl,1.5L,2,13.98,6.99,2024-01-23,1500.0,2,0.45,9815,WINE GROUP INC             
1_HARDERSFIELD_23889,1,23889,Corbett Canyon Wh Znfdl,1.5L,1,6.99,6.99,2024-01-29,1500.0,2,0.22,9815,WINE GROUP INC             
1_HARDERSFIELD_23944,1,23944,Ch du Courlat 10,750mL,1,24.99,24.99,2024-01-24,750.0,2,0.11,7153,PINE STATE TRADING CO      
1_HARDERSFIELD_23969,1,23969,Bellafina Prosecco,750mL,1,7.99,7.99,2024-01-14,750.0,2,0.11,90024,VINILANDIA USA             
1_HARDERSFIELD_23973,1,23973,Catena RSV Cab Svgn,750mL,1,16.99,16.99,2024-01-01,750.0,2,0.11,9552,M S WALKER INC             
1_HARDERSFIELD_23973,1,23973,Catena RSV Cab Svgn,750mL,1,16.99,16.99,2024-01-02,750.0,2,0.11,9552,M S WALKER INC             
1_HARDERSFIELD_23973,1,23973,Catena RSV Cab Svgn,750mL,1,16.99,16.99,2024-01-10,750.0,2,0.11,9552,M S WALKER INC             
1_HARDERSFIELD_23973,1,23973,Catena RSV Cab Svgn,750mL,2,33.98,16.99,2024-01-13,750.0,2,0.22,9552,M S WALKER INC             
1_HARDERSFIELD_23973,1,23973,Catena RSV Cab Svgn,750mL,2,33.98,16.99,2024-01-31,750.0,2,0.22,9552,M S WALKER INC             
1_HARDERSFIELD_23974,1,23974,Catena RSV Chard,750mL,1,16.99,16.99,2024-01-02,750.0,2,0.11,9552,M S WALKER INC             
1_HARDERSFIELD_23974,1,23974,Catena RSV Chard,750mL,1,16.99,16.99,2024-01-13,750.0,2,0.11,9552,M S WALKER INC             
1_HARDERSFIELD_23974,1,23974,Catena RSV Chard,750mL,1,16.99,16.99,2024-01-25,750.0,2,0.11,9552,M S WALKER INC             
1_HARDERSFIELD_23974,1,23974,Catena RSV Chard,750mL,4,67.96,16.99,2024-01-31,750.0,2,0.45,9552,M S WALKER INC             
1_HARDERSFIELD_2398,1,2398,Tullamore Dew,750mL,1,26.99,26.99,2024-01-13,750.0,1,0.79,3664,WILLIAM GRANT & SONS INC   
1_HARDERSFIELD_2398,1,2398,Tullamore Dew,750mL,2,53.98,26.99,2024-01-16,750.0,1,1.57,3664,WILLIAM GRANT & SONS INC   
1_HARDERSFIELD_2398,1,2398,Tullamore Dew,750mL,1,26.99,26.99,2024-01-17,750.0,1,0.79,3664,WILLIAM GRANT & SONS INC   
1_HARDERSFIELD_2398,1,2398,Tullamore Dew,750mL,1,26.99,26.99,2024-01-22,750.0,1,0.79,3664,WILLIAM GRANT & SONS INC   
1_HARDERSFIELD_2398,1,2398,Tullamore Dew,750mL,1,26.99,26.99,2024-01-24,750.0,1,0.79,3664,WILLIAM GRANT & SONS INC   
1_HARDERSFIELD_2398,1,2398,Tullamore Dew,750mL,2,53.98,26.99,2024-01-25,750.0,1,1.57,3664,WILLIAM GRANT & SONS INC   
1_HARDERSFIELD_24002,1,24002,Corbett Canyon Chard,1.5L,1,6.99,6.99,2024-01-12,1500.0,2,0.22,9815,WINE GROUP INC             
1_HARDERSFIELD_24002,1,24002,Corbett Canyon Chard,1.5L,1,6.99,6.99,2024-01-14,1500.0,2,0.22,9815,WINE GROUP INC             
1_HARDERSFIELD_24002,1,24002,Corbett Canyon Chard,1.5L,1,6.99,6.99,2024-01-15,1500.0,2,0.22,9815,WINE GROUP INC             
1_HARDERSFIELD_24002,1,24002,Corbett Canyon Chard,1.5L,1,6.99,6.99,2024-01-17,1500.0,2,0.22,9815,WINE GROUP INC             
1_HARDERSFIELD_24002,1,24002,Corbett Canyon Chard,1.5L,1,6.99,6.99,2024-01-20,1500.0,2,0.22,9815,WINE GROUP INC             
1_HARDERSFIELD_24002,1,24002,Corbett Canyon Chard,1.5L,1,6.99,6.99,2024-01-23,1500.0,2,0.22,9815,WINE GROUP INC             
1_HARDERSFIELD_24002,1,24002,Corbett Canyon Chard,1.5L,1,6.99,6.99,2024-01-24,1500.0,2,0.22,9815,WINE GROUP INC             
1_HARDERSFIELD_24002,1,24002,Corbett Canyon Chard,1.5L,1,6.99,6.99,2024-01-27,1500.0,2,0.22,9815,WINE GROUP INC             
1_HARDERSFIELD_24003,1,24003,Corbett Canyon Cab Svgn,1.5L,2,13.98,6.99,2024-01-05,1500.0,2,0.45,9815,WINE GROUP INC             
1_HARDERSFIELD_24003,1,24003,Corbett Canyon Cab Svgn,1.5L,1,6.99,6.99,2024-01-16,1500.0,2,0.22,9815,WINE GROUP INC             
1_HARDERSFIELD_24003,1,24003,Corbett Canyon Cab Svgn,1.5L,1,6.99,6.99,2024-01-25,1500.0,2,0.22,9815,WINE GROUP INC             
1_HARDERSFIELD_24029,1,24029,W Hill Est Cntrl Cst Pnt Nr,750mL,2,29.98,14.99,2024-01-09,750.0,2,0.22,3252,E & J GALLO WINERY         
1_HARDERSFIELD_24029,1,24029,W Hill Est Cntrl Cst Pnt Nr,750mL,1,14.99,14.99,2024-01-15,750.0,2,0.11,3252,E & J GALLO WINERY         
1_HARDERSFIELD_24029,1,24029,W Hill Est Cntrl Cst Pnt Nr,750mL,1,14.99,14.99,2024-01-22,750.0,2,0.11,3252,E & J GALLO WINERY         
1_HARDERSFIELD_24029,1,24029,W Hill Est Cntrl Cst Pnt Nr,750mL,1,14.99,14.99,2024-01-23,750.0,2,0.11,3252,E & J GALLO WINERY         
1_HARDERSFIELD_24048,1,24048,Ozeki Dry Sake,750mL,1,9.99,9.99,2024-01-01,750.0,2,0.11,10754,PERFECTA WINES             
1_HARDERSFIELD_24048,1,24048,Ozeki Dry Sake,750mL,1,9.99,9.99,2024-01-08,750.0,2,0.11,10754,PERFECTA WINES             
1_HARDERSFIELD_24048,1,24048,Ozeki Dry Sake,750mL,1,9.99,9.99,2024-01-22,750.0,2,0.11,10754,PERFECTA WINES             
1_HARDERSFIELD_24048,1,24048,Ozeki Dry Sake,750mL,1,9.99,9.99,2024-01-25,750.0,2,0.11,10754,PERFECTA WINES             
1_HARDERSFIELD_24048,1,24048,Ozeki Dry Sake,750mL,1,9.99,9.99,2024-01-29,750.0,2,0.11,10754,PERFECTA WINES             
1_HARDERSFIELD_24048,1,24048,Ozeki Dry Sake,750mL,1,9.99,9.99,2024-01-30,750.0,2,0.11,10754,PERFECTA WINES             
1_HARDERSFIELD_24086,1,24086,Hess Select Chard,750mL,1,12.99,12.99,2024-01-07,750.0,2,0.11,4425,MARTIGNETTI COMPANIES
1_HARDERSFIELD_24086,1,24086,Hess Select Chard,750mL,2,25.98,12.99,2024-01-16,750.0,2,0.22,4425,MARTIGNETTI COMPANIES
1_HARDERSFIELD_24086,1,24086,Hess Select Chard,750mL,1,12.99,12.99,2024-01-21,750.0,2,0.11,4425,MARTIGNETTI COMPANIES
1_HARDERSFIELD_24086,1,24086,Hess Select Chard,750mL,2,25.98,12.99,2024-01-23,750.0,2,0.22,4425,MARTIGNETTI COMPANIES
1_HARDERSFIELD_24086,1,24086,Hess Select Chard,750mL,1,12.99,12.99,2024-01-24,750.0,2,0.11,4425,MARTIGNETTI COMPANIES
1_HARDERSFIELD_24086,1,24086,Hess Select Chard,750mL,1,12.99,12.99,2024-01-26,750.0,2,0.11,4425,MARTIGNETTI COMPANIES
1_HARDERSFIELD_24086,1,24086,Hess Select Chard,750mL,1,12.99,12.99,2024-01-30,750.0,2,0.11,4425,MARTIGNETTI COMPANIES
